"","playerId","season","name","team","position","games_played","icetime","shifts","gameScore","I_F_xGoals","I_F_xRebounds","Assists","I_F_points","I_F_goals","I_F_rebounds","I_F_hits","I_F_takeaways","I_F_giveaways","lowDangerGoaAbvExp","medDangerGoaAbvExp","highDangerGoaAbvExp","faceoffsWon","penalityMinutes","penalityMinutesDrawn","shotsBlockedByPlayer","subsetclust1"
"1435",8481624,2020,"Ilya Mikheyev","TOR","R",54,46039,1050,21.35,12.18,7.46,10,17,7,8,49,21,25,1.23,3.9,0.04,2,6,20,28,3
"1436",8475784,2020,"Jeff Skinner","BUF","L",53,46012,990,19.23,10.7,8.03,7,14,7,9,20,30,30,1.53,3.97,-1.79,28,14,38,12,3
"1437",8475169,2022,"Evander Kane","EDM","L",41,46010,869,30,15.79,9.6,12,28,16,15,124,14,32,-0.63,-1.09,1.51,12,53,35,15,3
"1438",8480014,2023,"Gabriel Vilardi","WPG","C",45,45974,831,36.9,18.27,10.73,14,35,21,19,14,19,13,-1,-2.41,0.68,26,10,30,23,3
"1439",8480028,2021,"Morgan Frost","PHI","C",55,45944,1073,13.42,8.46,5.72,11,16,5,14,44,27,22,2.16,1.01,0.3,226,14,8,29,3
"1440",8479580,2021,"Dylan Gambrell","OTT","C",63,45875,1094,0.31,7.57,4.48,4,7,3,4,103,11,13,2.26,0.21,2.1,295,12,12,39,3
"1441",8478455,2019,"Austin Wagner","L.A","L",65,45833,1089,23.87,14.07,9.21,5,11,6,12,145,20,21,1.48,2.35,4.23,3,39,35,18,3
"1442",8482149,2022,"Cole Perfetti","WPG","C",51,45806,982,31.95,10.74,6.43,22,30,8,4,35,19,18,1.81,0.71,0.22,3,16,10,22,3
"1443",8473473,2020,"Milan Lucic","CGY","L",56,45793,1023,21.6,8.49,5.28,13,23,10,4,139,19,29,-2.81,-0.04,1.34,9,46,32,12,3
"1444",8469455,2021,"Jason Spezza","TOR","C",71,45778,1135,26.46,11.07,6.57,13,25,12,7,31,32,31,0.4,2.1,-3.42,305,26,12,24,3
"1445",8478975,2021,"Mason Marchment","FLA","L",54,45744,977,58.84,18.11,9.61,29,47,18,13,114,25,17,-0.52,-0.71,1.35,11,43,49,9,3
"1446",8479370,2020,"Tyson Jost","COL","C",54,45723,1018,30.84,8.56,5.96,10,17,7,8,45,24,11,-0.89,1.69,0.76,162,24,28,19,3
"1447",8477409,2020,"Carter Verhaeghe","FLA","C",43,45690,932,45.97,14.71,7.56,18,36,18,10,30,18,24,-2.82,-0.54,0.07,23,31,19,14,3
"1448",8476292,2022,"Ondrej Palat","NJD","L",49,45674,1011,30.64,10.3,5.87,15,23,8,11,70,22,25,1.66,-1.77,2.41,0,6,20,44,3
"1449",8478043,2021,"Sam Lafferty","CHI","C",56,45599,1053,7.48,8.07,5.35,8,13,5,5,137,23,19,0.47,0.84,1.75,108,33,39,26,3
"1450",8475287,2019,"Erik Haula","FLA","L",48,45591,973,24.34,14.08,7.37,12,24,12,10,27,21,29,2.05,-0.85,0.89,381,22,14,15,3
"1451",8477962,2019,"Brendan Lemieux","NYR","L",59,45536,1020,10.38,10.74,6.44,12,18,6,6,164,15,30,2.22,0.88,1.64,19,61,79,52,3
"1452",8474062,2019,"Riley Nash","CBJ","C",64,45453,1066,10.59,5.48,3.52,9,14,5,9,69,25,10,-2.97,1.84,1.6,245,10,6,36,3
"1453",8475225,2023,"Craig Smith","DAL","C",74,45401,1066,30.83,10.7,7.68,9,20,11,10,49,22,23,-0.95,1.75,-1.1,1,33,17,28,3
"1454",8470257,2019,"Alexander Steen","STL","L",55,45399,1061,19.34,6.34,4.56,10,16,6,6,26,16,13,-1.51,0.65,1.2,8,12,20,45,3
"1455",8471233,2020,"Travis Zajac","NYI","C",46,45334,1049,19.23,5.23,3.68,12,20,8,3,51,25,14,-0.45,-2.26,-0.07,311,6,12,22,3
"1456",8473544,2022,"Derick Brassard","OTT","C",62,45311,1140,25.75,9.65,7.67,10,23,13,8,90,16,24,0.28,-3.89,0.26,143,30,20,10,3
"1457",8474176,2021,"Carl Hagelin","WSH","L",53,45274,1081,17.26,7.39,4.83,11,14,3,4,32,14,15,0.76,1.84,1.79,4,20,12,12,3
"1458",8475752,2019,"Tyler Pitlick","PHI","C",63,45265,1151,21.48,8.27,5.2,11,20,9,9,132,28,15,-1.79,-0.47,1.53,5,12,22,42,3
"1459",8478466,2022,"Daniel Sprong","SEA","R",66,45219,937,51.86,13.66,10.37,25,46,21,16,33,21,21,-4.14,0.48,-3.68,2,14,12,17,3
"1460",8480853,2022,"Liam Foudy","CBJ","C",62,45141,984,5.24,8.37,5.49,7,14,7,8,60,23,7,-0.79,1.82,0.34,3,8,20,18,3
"1461",8471699,2020,"Andrew Cogliano","DAL","C",54,45126,1181,17.33,7.86,5.32,6,11,5,4,79,12,10,1.95,0.9,0.01,4,24,34,24,3
"1462",8480025,2023,"MacKenzie Entwistle","CHI","R",66,45124,945,0.3,7.06,4.75,5,10,5,4,135,29,12,0.27,-0.41,2.19,167,37,35,32,3
"1463",8471215,2021,"Evgeni Malkin","PIT","C",41,45091,885,42.5,14.65,9.16,22,42,20,13,21,41,48,-2.21,-2.76,-0.38,164,24,26,18,3
"1464",8477944,2020,"Jakub Vrana","DET","L",50,45019,959,34.74,10.69,7.53,17,36,19,7,29,20,31,-2.1,-4.92,-1.29,4,10,8,8,3
"1465",8474870,2020,"Tyler Johnson","T.B","C",55,45018,974,24.05,8.15,5.64,14,22,8,5,63,4,7,0.95,-0.36,-0.44,170,16,14,15,3
"1466",8475193,2020,"Tomas Tatar","MTL","L",50,44998,1015,39.07,10.18,5.87,20,30,10,8,63,16,14,-1.58,1.39,0.37,12,8,12,20,3
"1467",8477998,2020,"Warren Foegele","CAR","L",53,44975,1048,27.74,13.56,7.15,10,20,10,11,60,16,28,2.21,2.49,-1.15,18,20,28,12,3
"1468",8478075,2019,"Anders Bjork","BOS","L",58,44934,959,20.43,7.53,5.09,10,19,9,6,43,21,14,-0.27,-0.15,-1.04,2,10,14,21,3
"1469",8477922,2019,"Melker Karlsson","S.J","C",61,44932,1115,8.07,6.77,3.53,6,12,6,5,38,26,11,-0.28,0.84,0.22,14,20,10,39,3
"1470",8478449,2020,"Roope Hintz","DAL","L",41,44872,1008,45.06,12.38,7.35,28,43,15,5,52,8,23,-1.03,-2.03,0.45,230,4,12,15,3
"1471",8478438,2022,"Tommy Novak","NSH","C",51,44839,872,36.48,11.31,6.81,26,43,17,11,9,26,15,-3,-3.31,0.63,179,8,22,23,3
"1472",8482124,2022,"Quinton Byfield","LAK","C",53,44723,1001,24.44,10.55,6.46,19,22,3,6,53,16,19,2.48,4.26,0.82,51,30,18,16,3
"1473",8466139,2020,"Patrick Marleau","S.J","C",56,44637,1004,6.17,7.54,4.6,5,9,4,6,40,22,8,0.83,2.13,0.58,141,10,4,19,3
"1474",8480946,2019,"Dominik Kahun","BUF","C",56,44609,1052,30.1,6.86,4.76,19,31,12,4,5,18,9,1.39,-4.37,-2.16,29,8,12,22,3
"1475",8473422,2022,"Nick Foligno","BOS","L",60,44518,1031,24.55,8.54,5.78,16,26,10,8,147,21,18,-0.8,-1.2,0.54,40,45,45,29,3
"1476",8475820,2020,"Joonas Donskoi","COL","R",51,44507,979,37.85,14.57,7.91,14,31,17,8,14,18,10,-0.29,-0.99,-1.15,13,10,12,25,3
"1477",8478866,2021,"Dominik Simon","ANA","C",72,44435,1046,23.47,7.76,5.91,10,13,3,6,72,22,20,1.57,2.27,0.92,9,24,26,38,3
"1478",8479393,2022,"Noah Gregor","SJS","C",57,44371,1033,11.54,12.79,8.99,7,17,10,11,97,25,10,2.65,-0.4,0.54,7,32,28,34,3
"1479",8479407,2020,"Jesper Bratt","N.J","L",46,44370,1019,32.49,10.39,7.41,23,30,7,7,31,17,22,-0.06,3.29,0.17,3,8,16,18,3
"1480",8471887,2020,"Patric Hornqvist","FLA","R",44,44362,871,37.77,17.01,10.14,18,32,14,12,77,17,9,2.31,2.14,-1.44,2,29,21,23,3
"1481",8476432,2020,"Boone Jenner","CBJ","C",41,44278,921,14.13,8.14,5.85,8,16,8,6,76,14,22,0.29,-1.13,0.98,301,6,12,53,3
"1482",8480003,2021,"Jesper Boqvist","NJD","C",56,44114,1087,18.66,7.84,4.93,13,23,10,4,31,18,23,1.31,-1.57,-1.9,168,10,6,16,3
"1483",8480031,2021,"Max Comtois","ANA","L",52,44102,944,11.13,7.66,5.63,10,16,6,4,111,9,34,0.82,1.43,-0.59,22,46,36,17,3
"1484",8471817,2021,"Ryan Reaves","NYR","R",69,44088,976,-3.7,4.66,3.34,8,13,5,5,279,11,21,-0.62,-0.65,0.93,5,43,25,16,3
"1485",8476878,2023,"Zemgus Girgensons","BUF","L",62,44038,1038,16.12,8.09,5.26,5,13,8,9,140,9,5,-3.23,1.05,2.28,92,21,23,35,3
"1486",8475842,2021,"Sam Carrick","ANA","C",64,44034,1040,13.5,8.32,5.44,8,19,11,4,122,14,14,-0.92,-0.58,-1.17,204,85,71,21,3
"1487",8476392,2019,"Adam Lowry","WPG","C",49,43987,1027,8.19,9.06,4.41,6,9,3,4,137,31,11,0.98,3.31,1.76,345,23,23,22,3
"1488",8477478,2021,"William Carrier","VGK","L",63,43938,1080,33.25,15.96,9.95,11,20,9,16,159,24,12,1.36,0.67,4.93,4,24,20,24,3
"1489",8482222,2023,"Alexander Barabanov","SJS","L",46,43808,855,5.01,9.26,6.52,9,13,4,9,27,18,15,0.68,1.7,2.88,2,12,10,15,3
"1490",8478424,2021,"Jansen Harkins","WPG","C",77,43782,992,9.14,6.43,4.91,6,13,7,2,51,26,24,-0.8,0.47,-0.25,28,15,25,18,3
"1491",8478904,2021,"Steven Lorentz","CAR","C",67,43772,1030,22.8,11.09,6.58,5,13,8,8,67,24,17,1.93,0.9,0.26,51,8,14,13,3
"1492",8480797,2019,"Joel Farabee","PHI","L",52,43746,1007,20.61,9.78,6.8,13,21,8,6,31,20,26,1.84,-1.19,1.13,3,29,22,18,3
"1493",8478474,2020,"Lawson Crouse","ARI","L",51,43733,1058,9.22,8.75,6.01,9,13,4,6,155,20,11,1.54,2.03,1.18,20,36,32,30,3
"1494",8479542,2020,"Brandon Hagel","CHI","L",52,43672,950,20.39,8.47,5.62,15,24,9,3,58,31,11,-0.4,-1.66,1.53,9,11,27,27,3
"1495",8475728,2020,"Johan Larsson","ARI","L",52,43612,1013,11.98,6.6,4.26,6,14,8,4,77,22,6,-0.25,-2.89,1.75,296,24,36,35,3
"1496",8480326,2022,"Sheldon Dries","VAN","C",63,43587,1098,14.64,12.56,7.06,6,17,11,11,84,4,18,1.27,2.2,-1.91,235,29,33,40,3
"1497",8477979,2021,"Nicolas Aube-Kubel","COL","R",74,43584,1031,22.07,9.12,6.26,12,23,11,6,140,17,20,-3.17,2.13,-0.84,3,47,21,18,3
"1498",8477839,2020,"Conor Sheary","WSH","L",53,43570,939,27.86,11.04,6.69,8,22,14,6,24,25,8,-3.62,-0.84,1.51,3,14,24,20,3
"1499",8479772,2021,"Zack MacEwen","PHI","C",75,43485,1081,1.17,8.69,5.97,6,9,3,7,159,22,16,1.8,2.37,1.52,16,100,84,32,3
"1500",8476851,2019,"Alex Galchenyuk","MIN","C",59,43470,986,21.47,8.49,6.11,16,24,8,10,51,5,20,1.18,-1.65,0.95,67,16,14,17,3
"1501",8477941,2021,"Nick Ritchie","ARI","L",57,43439,990,19.34,11.6,8,11,23,12,11,153,9,17,1.11,-1.86,0.35,0,43,11,22,3
"1502",8481557,2021,"Matt Boldy","MIN","L",47,43382,784,40.36,8.49,7.49,24,39,15,3,23,27,22,-4.96,0.2,-1.75,9,10,14,24,3
"1503",8474641,2020,"Adam Henrique","ANA","C",45,43302,980,22.62,7.82,5.48,9,21,12,7,40,11,20,-0.97,-2.89,-0.32,303,11,15,32,3
"1504",8479987,2022,"Morgan Geekie","SEA","C",69,43284,1005,28.08,9.39,5.74,19,28,9,6,53,29,14,-1.75,1.38,0.77,297,24,24,33,3
"1505",8478874,2019,"Adam Gaudette","VAN","C",59,43247,1095,22.56,9.34,6.34,20,33,13,5,29,23,15,-0.29,-2.79,-0.57,183,25,23,19,3
"1506",8471217,2021,"Andrew Ladd","ARI","L",51,43208,987,4.42,8.46,4.7,5,12,7,5,68,17,26,0.42,0.32,0.72,7,37,11,33,3
"1507",8474189,2020,"Lars Eller","WSH","C",44,43192,947,26.37,9.54,6.03,15,23,8,6,36,19,20,0.35,0.03,1.16,333,21,32,16,3
"1508",8477070,2023,"Liam O'Brien","ARI","C",74,43172,1052,5.87,8.29,4.77,9,13,4,6,225,9,14,0.83,1.7,1.76,6,93,71,33,3
"1509",8479315,2023,"Joey Anderson","CHI","R",53,43147,962,14.98,6.07,3.59,12,16,4,7,47,27,20,0.62,-1.09,2.53,0,8,6,18,3
"1510",8480216,2021,"Jacob Peterson","DAL","C",65,43146,1026,14.96,9.86,6.1,5,17,12,6,22,13,17,1.51,-5.09,1.45,59,12,22,23,3
"1511",8471817,2019,"Ryan Reaves","VGK","R",71,43104,969,18.34,7.84,5.24,7,15,8,13,316,17,7,1.06,-0.04,-1.19,24,47,37,24,3
"1512",8471794,2021,"Darren Helm","COL","C",68,43049,1037,16.01,9.37,5.4,8,15,7,1,114,25,7,0.61,0.49,1.28,103,14,8,27,3
"1513",8482699,2023,"Dylan Guenther","ARI","R",44,42948,878,33.58,13.79,8.5,16,33,17,10,31,23,16,1.04,-4.35,0.09,6,14,10,24,3
"1514",8479066,2023,"Ryan Lomberg","FLA","L",75,42931,1034,10.33,7.05,5.15,2,7,5,13,179,14,14,-0.95,1.79,1.22,5,50,44,21,3
"1515",8474589,2021,"Tyler Ennis","OTT","R",57,42896,909,21.94,7.86,6.83,16,24,8,5,70,19,23,0.82,-2.16,1.2,20,16,26,24,3
"1516",8477290,2019,"Michael Raffl","PHI","L",58,42846,1113,18.95,7.83,4.41,10,19,9,3,72,19,23,0.16,-0.86,-0.47,99,14,18,25,3
"1517",8475236,2019,"Cody Eakin","WPG","C",49,42843,919,15.81,7.54,4.25,10,15,5,6,49,23,21,0.8,2.73,-0.99,312,16,28,16,3
"1518",8476887,2020,"Filip Forsberg","NSH","L",39,42836,842,33.97,11.27,9,20,32,12,10,47,22,21,0.47,-0.68,-0.52,2,16,16,14,3
"1519",8478569,2023,"Noel Acciari","PIT","C",55,42804,1072,2.74,6.84,4.3,3,7,4,4,124,26,8,0.59,1.49,0.76,313,10,14,85,3
"1520",8477903,2019,"Garnet Hathaway","WSH","R",66,42763,967,25.49,11.16,6.17,8,17,9,11,189,21,16,2.34,0.13,-0.31,9,69,77,47,3
"1521",8473564,2019,"Michael Frolik","BUF","R",57,42749,967,11.76,5.51,4.32,8,14,6,2,32,32,28,1.05,-0.57,-0.97,6,28,16,22,3
"1522",8476872,2019,"Scott Laughton","PHI","C",49,42729,1011,23.57,7.61,4.57,15,27,12,3,108,22,21,-0.26,-3.04,-1.09,146,26,14,26,3
"1523",8470619,2021,"Brian Boyle","PIT","C",66,42724,1033,22.88,8.03,5.6,10,21,11,6,95,20,10,0.78,-5.2,1.44,165,27,25,39,3
"1524",8481580,2021,"Connor McMichael","WSH","C",68,42710,922,23.81,11.5,7.66,9,18,9,16,46,15,10,0.17,0.57,1.76,148,10,10,22,3
"1525",8478843,2022,"Denis Malgin","COL","C",65,42586,952,30.68,10.65,7.86,8,21,13,7,68,29,24,-0.15,-1.8,-0.4,4,8,16,18,3
"1526",8477979,2023,"Nicolas Aube-Kubel","WSH","R",58,42490,932,9.03,5.64,4.36,10,16,6,5,151,31,18,-3.6,2.08,1.16,6,23,29,26,3
"1527",8475768,2020,"Jaden Schwartz","STL","L",40,42488,875,19.14,6.29,4.8,12,20,8,4,40,18,15,-1.82,0.62,-0.5,7,20,18,26,3
"1528",8477494,2020,"Jonathan Drouin","MTL","L",44,42477,940,23.62,6.23,5.03,21,23,2,3,42,17,23,1.12,2.04,1.08,21,20,8,7,3
"1529",8476915,2022,"Jujhar Khaira","CHI","L",51,42469,933,10.07,8.43,4.8,8,14,6,10,108,23,20,0.7,2.07,-0.34,154,31,19,40,3
"1530",8478873,2020,"Troy Terry","ANA","R",48,42338,957,22.57,6.78,5.5,13,20,7,8,5,19,23,0.31,-1.05,0.52,2,18,24,13,3
"1531",8481032,2022,"Paul Cotter","VGK","C",55,42329,864,9.43,8.39,5.15,5,18,13,4,168,17,11,-1.92,-3.14,0.45,11,15,25,17,3
"1532",8479353,2022,"Brett Howden","VGK","C",54,42311,949,5.05,7.88,4.34,7,13,6,6,107,24,7,2.11,-1.39,1.16,117,45,33,34,3
"1533",8480798,2020,"Philipp Kurashev","CHI","C",54,42310,886,11.17,7.05,4.44,8,16,8,7,33,18,13,0.67,-1.99,0.36,102,12,14,18,3
"1534",8481481,2023,"Blake Lizotte","LAK","C",60,42301,1012,22.04,7.53,4.64,8,14,6,11,61,10,13,-0.9,1.55,0.88,168,20,28,28,3
"1535",8475772,2020,"Riley Sheahan","BUF","C",53,42297,982,5.94,3.87,2.61,9,13,4,2,17,11,9,1.2,-1.39,0.07,256,8,14,15,3
"1536",8477478,2022,"William Carrier","VGK","L",56,42286,1028,29.54,15.45,9.28,9,25,16,13,133,19,8,-1.46,-0.16,1.07,1,30,28,22,3
"1537",8481596,2023,"Shane Pinto","OTT","C",39,42266,904,32.09,14.43,8.45,18,27,9,14,35,23,19,1.34,-0.35,4.44,245,10,10,29,3
"1538",8476326,2020,"Josh Archibald","EDM","R",52,42259,953,10.85,10.02,4.41,6,13,7,4,192,14,15,1.2,-0.45,2.27,4,27,21,35,3
"1539",8477940,2022,"Nikolaj Ehlers","WPG","L",45,42250,891,46.2,11.67,9.84,26,38,12,14,36,30,23,-0.81,3.04,-2.55,1,11,37,10,3
"1540",8477947,2019,"Sonny Milano","ANA","L",54,42241,872,19.78,5.83,4.41,16,23,7,2,26,22,28,0.27,-1.74,0.3,0,26,32,13,3
"1541",8475225,2022,"Craig Smith","WSH","C",64,42239,999,20.05,10.76,6.85,7,16,9,11,48,22,21,-0.02,1.7,0.09,2,18,12,21,3
"1542",8475855,2020,"Jesper Fast","CAR","R",46,42219,937,18.07,6.44,3.04,12,18,6,2,78,5,11,0.94,-0.41,-0.09,12,14,14,23,3
"1543",8476960,2020,"Andreas Athanasiou","L.A","C",47,42142,927,20.96,7.33,5.6,13,23,10,5,11,18,10,0.57,-0.69,-2.54,4,27,39,16,3
"1544",8479383,2022,"Boris Katchouk","CHI","L",58,42072,927,11.41,7.08,5.32,11,16,5,7,85,24,17,1.25,-1.32,2.14,3,27,19,15,3
"1545",8474685,2019,"Matt Calvert","COL","L",50,42067,967,31.66,7.95,5.47,13,25,12,14,58,21,13,-1.74,-0.82,-1.49,12,39,55,22,3
"1546",8475692,2020,"Mats Zuccarello","MIN","R",42,42039,765,29,7.55,5.51,24,35,11,11,12,18,18,-3.24,-2.35,2.14,11,8,14,19,3
"1547",8478585,2023,"Derek Ryan","EDM","C",69,42025,1083,17.3,6.72,3.83,7,12,5,7,56,33,19,1.3,-1.54,1.95,224,8,36,28,3
"1548",8478131,2021,"Ondrej Kase","TOR","R",50,41962,969,30.46,13.71,8.08,13,27,14,4,29,28,16,1.41,-0.72,-0.98,2,14,14,32,3
"1549",8478046,2022,"Danton Heinen","PIT","L",65,41954,984,24.04,9.96,6.47,14,22,8,10,76,24,16,2.43,1.96,-2.43,2,12,8,26,3
"1550",8479365,2021,"Trent Frederic","BOS","C",60,41953,950,21.46,10.81,5.99,10,18,8,11,119,23,12,1.21,0.7,0.9,35,57,37,22,3
"1551",8477478,2019,"William Carrier","VGK","L",71,41932,1048,24.31,9.65,7.59,12,19,7,11,213,22,8,-0.31,0.77,2.19,9,39,23,11,3
"1552",8478075,2021,"Anders Bjork","BUF","L",58,41888,917,1.1,4.08,3.27,3,8,5,4,11,16,11,1.58,-2.7,0.2,1,10,18,16,3
"1553",8477341,2020,"Andreas Johnsson","N.J","L",50,41802,950,17,7.69,4.68,6,11,5,4,39,23,13,0.31,2.02,0.36,11,12,16,17,3
"1554",8479977,2023,"Kailer Yamamoto","SEA","R",58,41779,882,19.51,8.95,5.15,8,16,8,3,29,25,6,-0.14,0.37,0.72,38,18,14,18,3
"1555",8476393,2020,"Nick Cousins","NSH","C",52,41747,877,19.7,5.18,4.01,13,18,5,4,48,8,15,0.12,-0.95,1.01,19,31,39,15,3
"1556",8479346,2020,"Dillon Dube","CGY","C",51,41737,947,25.01,8.55,6.15,11,22,11,2,59,15,32,1.34,-2.8,-0.99,9,20,20,14,3
"1557",8479511,2020,"Janne Kuokkanen","N.J","L",46,41713,933,24.03,8.12,4.75,17,25,8,2,9,22,13,1.11,0.99,-1.98,1,12,18,18,3
"1558",8480068,2021,"Ryan Poehling","MTL","C",57,41708,961,13.5,9.95,6.65,8,17,9,9,40,21,24,-0.75,0.33,1.38,227,6,16,27,3
"1559",8478432,2021,"Christian Fischer","ARI","R",53,41698,997,3.04,8.4,5.31,5,10,5,7,91,17,24,0,1.71,1.69,76,14,24,22,3
"1560",8477887,2022,"Patrick Brown","OTT","C",61,41642,1026,10.57,5.38,4.36,8,12,4,1,167,9,13,0.74,0.96,-0.32,178,34,22,42,3
"1561",8480762,2020,"Eric Robinson","CBJ","L",56,41640,942,21.28,8.79,5.47,10,18,8,6,94,15,18,0.66,-0.73,0.86,3,4,8,16,3
"1562",8474564,2020,"Steven Stamkos","T.B","C",38,41587,827,36.67,11.96,6.03,17,34,17,3,38,5,7,-3.1,1.27,-3.2,236,16,14,10,3
"1563",8477935,2020,"Sam Bennett","FLA","C",48,41533,938,31.03,12.12,7.41,17,27,10,12,108,16,27,-0.01,-0.63,2.77,124,32,32,18,3
"1564",8476278,2021,"Colin Blackwell","TOR","C",58,41530,987,20.85,7.71,4.69,10,20,10,6,91,18,17,0.71,-1.39,-1.6,83,4,16,24,3
"1565",8478873,2019,"Troy Terry","ANA","R",48,41528,901,18.21,6.49,5.81,11,15,4,8,3,32,19,1.22,1.02,0.24,3,6,24,9,3
"1566",8479393,2023,"Noah Gregor","TOR","C",61,41502,978,10.09,10.86,7.16,6,11,5,8,143,16,13,1.16,2.12,2.59,14,17,37,23,3
"1567",8477903,2020,"Garnet Hathaway","WSH","R",56,41443,996,16.41,7.66,4.35,12,18,6,8,179,10,10,0.08,1.13,0.45,10,46,37,30,3
"1568",8477941,2019,"Nick Ritchie","ANA","L",49,41427,891,19.99,10.9,6.35,11,20,9,7,102,11,20,-1.52,1.91,1.51,1,47,5,17,3
"1569",8471794,2020,"Darren Helm","DET","L",47,41421,922,10.15,6.65,4.14,5,8,3,5,39,13,10,1.09,1.15,1.42,6,10,20,21,3
"1570",8479400,2020,"Pierre-Luc Dubois","WPG","L",46,41417,899,20.05,6.14,5.43,12,21,9,5,59,18,10,-0.31,-3.27,0.72,166,28,26,26,3
"1571",8479974,2020,"Nolan Patrick","PHI","C",52,41405,1041,7.09,6.1,4.25,5,9,4,4,45,11,17,0.71,1.46,-0.07,226,20,20,18,3
"1572",8481554,2020,"Kaapo Kakko","NYR","R",48,41321,896,23.93,8.76,5.73,8,17,9,4,14,31,11,1.25,0.45,-1.94,3,10,18,16,3
"1573",8480205,2019,"Emil Bemstrom","CBJ","C",56,41241,907,20.93,8.07,5.67,10,20,10,4,52,10,16,-0.87,1.6,-2.66,4,8,6,18,3
"1574",8471218,2023,"Blake Wheeler","NYR","R",54,41205,954,18.57,8.46,5.67,12,21,9,3,31,16,21,-1.2,-0.24,0.9,38,23,9,31,3
"1575",8476871,2023,"Tanner Pearson","MTL","L",53,41201,905,7.91,9.22,5.45,8,13,5,9,49,14,25,0.23,1.46,2.53,5,21,19,35,3
"1576",8475231,2019,"Casey Cizikas","NYI","C",48,41094,987,16.7,8.35,4.89,5,15,10,5,133,38,28,-2.29,0.43,0.21,367,41,29,39,3
"1577",8474291,2019,"Jay Beagle","VAN","C",55,41063,1057,-1.8,5.44,3.35,6,8,2,5,69,14,7,0.52,2.15,0.77,399,28,18,41,3
"1578",8475728,2021,"Johan Larsson","WSH","L",43,41048,903,17.13,4.86,3.05,14,21,7,0,70,13,13,-2.99,0.94,-0.09,195,32,24,25,3
"1579",8475178,2021,"Zack Kassian","EDM","R",58,41010,889,18.09,7.31,4.5,13,19,6,5,154,13,22,0.86,0.7,-0.26,3,53,29,6,3
"1580",8479580,2022,"Dylan Gambrell","OTT","C",60,41000,1051,5.6,4.96,3.06,6,10,4,4,60,14,17,1.54,-1,0.41,138,25,10,45,3
"1581",8474683,2022,"Derek Grant","ANA","C",46,40974,952,7.31,8.11,4.88,13,18,5,8,36,18,14,1.79,1.28,0.04,272,26,10,26,3
"1582",8475768,2021,"Jaden Schwartz","SEA","C",37,40974,837,24.82,8.92,8.07,15,23,8,5,42,28,16,1.25,-0.45,0.13,17,14,22,13,3
"1583",8477444,2023,"Andre Burakovsky","SEA","L",47,40964,865,16.72,8.41,6.39,9,16,7,9,13,23,11,0.93,0.06,0.42,3,14,12,14,3
"1584",8477456,2020,"J.T. Compher","COL","L",48,40929,958,23.18,5.27,3.6,8,18,10,3,32,16,10,-3.28,0.52,-1.97,215,19,17,38,3
"1585",8479415,2023,"Michael McLeod","NJD","C",45,40889,1026,27.83,10.12,5.35,9,19,10,8,101,20,18,1.14,-0.45,-0.57,424,10,24,22,3
"1586",8478020,2021,"Michael Amadio","VGK","C",56,40857,886,25.53,7.1,4.34,7,18,11,4,42,26,11,-1.23,-1,-1.67,30,15,25,16,3
"1587",8471817,2022,"Ryan Reaves","MIN","R",73,40825,889,8.58,6.7,3.8,10,15,5,5,196,15,16,1.16,-0.42,0.96,4,43,47,24,3
"1588",8475744,2020,"Evgeny Kuznetsov","WSH","C",41,40767,852,28.6,6.86,5.77,20,29,9,8,21,16,19,-1.5,-1.03,0.39,204,18,10,18,3
"1589",8473573,2019,"Artem Anisimov","OTT","C",49,40743,912,16.52,11.64,7.99,5,20,15,12,6,19,16,-1.99,-1.46,0.09,185,8,10,25,3
"1590",8470621,2023,"Corey Perry","EDM","R",51,40729,814,19.64,12.66,7.26,9,20,11,13,43,14,19,0.05,-1.15,2.76,0,46,40,16,3
"1591",8475913,2021,"Mark Stone","VGK","R",37,40722,798,30.55,11.04,5.99,21,30,9,6,19,56,29,1.09,0.68,0.27,13,8,16,24,3
"1592",8474157,2021,"Max Pacioretty","VGK","L",39,40666,794,43.35,15.06,10.13,18,37,19,9,30,15,23,-2.2,-0.93,-0.81,2,23,15,21,3
"1593",8477341,2019,"Andreas Johnsson","TOR","L",43,40644,897,26.56,9.74,5.63,13,22,9,5,43,13,20,-0.82,1.84,-0.28,0,14,22,21,3
"1594",8477407,2020,"Anthony Duclair","FLA","L",43,40475,900,40.16,11.75,7.08,22,32,10,9,30,8,14,1.16,1.26,-0.66,0,18,24,9,3
"1595",8482116,2020,"Tim Stutzle","OTT","L",43,40429,824,21.54,7.83,5.77,17,25,8,9,40,17,37,1.12,0.31,-1.6,6,12,28,13,3
"1596",8470621,2020,"Corey Perry","MTL","R",49,40391,876,21.74,7.87,5.61,12,21,9,7,56,15,16,0.76,-0.86,-1.02,0,29,39,15,3
"1597",8480845,2021,"Rasmus Kupari","LAK","C",57,40359,987,7.82,5.26,4.47,8,13,5,5,68,10,19,0.89,0.09,-0.72,129,18,12,17,3
"1598",8473504,2020,"Cal Clutterbuck","NYI","R",50,40320,973,6.24,7.2,3.74,7,11,4,0,191,18,12,0.62,1.08,1.49,0,10,12,23,3
"1599",8474190,2021,"Wayne Simmonds","TOR","R",72,40307,987,15.93,10.32,6.29,11,16,5,2,148,15,18,1.66,3.78,-0.12,3,56,60,11,3
